date,Bottom quintile,Top quintile,Total,HICP,Country,Bottom quartile,Top quartile
Jun-23,14.12113992776086,11.77856731399171,13.03866674358147,11.00846805234794,PL,,
Jul-23,12.96434901200635,11.03909395883409,12.05704673381775,10.2760736196319,PL,,
Aug-23,11.23886183213207,10.06719740639137,10.67578397654541,9.512937595129367,PL,,
Sep-23,8.852669877936512,8.084011583843653,8.475018737526842,7.721139430284851,PL,,
Oct-23,7.48545382139308,6.696078818634629,7.075542412318827,6.342182890855463,PL,,
Nov-23,7.190473258365058,6.576116752955072,6.889519855378593,6.3003663003663,PL,,
Dec-23,7.026880951044517,6.271687810624328,6.677825701777542,6.21345029239766,PL,,
Jan-19,4.18487790057529,3.593800228285762,3.943239852617298,3.233976232222879,RO,,
Feb-19,4.751676335253985,4.265054355501311,4.542416613317811,3.974346516373539,RO,,
Mar-19,4.859331277777856,4.468713451818962,4.689123559484556,4.213891310665496,RO,,
Apr-19,5.087094354912937,4.64759738158539,4.87969450127378,4.445944642684929,RO,,
May-19,5.203343854994102,4.633798003818272,4.933618744046105,4.392021480629071,RO,,
Jun-19,4.907858385461815,4.231346771548686,4.600118456038228,3.929838013994069,RO,,
Jul-19,5.03775021886748,4.407874163138451,4.756800377509535,4.12738118145084,RO,,
Aug-19,4.70796182557192,4.260342158551301,4.521347795709537,4.056912132282253,RO,,
Sep-19,3.957168413219167,3.717637326917961,3.886078082684181,3.517491875358436,RO,,
Oct-19,3.80288345262512,3.5607406654084,3.721814029920274,3.249097472924189,RO,,
Nov-19,4.129743491490103,3.998039800864339,4.080671037642094,3.753810975609762,RO,,
Dec-19,4.205221786367344,4.280387166067796,4.234970379269583,4.045307443365687,RO,,
Jan-20,3.925184260285317,3.960807074317921,3.975770046099698,3.878090205699181,RO,,
Feb-20,3.237491773885,3.141522507063037,3.228005895022029,2.850467289719627,RO,,
Mar-20,3.757593241006552,3.147143546213661,3.513868384525925,2.686372931771697,RO,,
Apr-20,3.919425224102223,2.782134362506386,3.426390897200477,2.271468144044331,RO,,
May-20,3.497855773979532,2.273495789950227,2.975904304087205,1.754547124747385,RO,,
Jun-20,3.657283023866961,2.648869232016138,3.224766196929512,2.167296873558966,RO,,
Jul-20,3.912484516023903,2.948612375587412,3.503087372503531,2.513166404878509,RO,,
Aug-20,3.807922934740022,2.856585612505326,3.401432159607483,2.485218033998526,RO,,
Sep-20,3.448633001981684,2.504037596910487,3.037756570796768,2.059095106186515,RO,,
Oct-20,2.981806567107678,2.190675814873239,2.642805791299552,1.831063673168942,RO,,
Nov-20,2.736096337735214,2.019934276608121,2.438835480689154,1.652892561983466,RO,,
Dec-20,2.391805350863601,2.027341701399165,2.276923524605831,1.838807062482828,RO,,
Jan-21,2.93880666291996,2.507813094559974,2.771298622564413,1.998364974112099,RO,,
Feb-21,2.86417952717931,2.771593919273188,2.855906432884721,2.462517037710144,RO,,
Mar-21,2.165340831285764,2.675052957163093,2.42982683305049,2.498415859509384,RO,,
Apr-21,1.76499875799472,2.885469080378694,2.32359250159174,2.654387865655461,RO,,
May-21,2.286072907117569,3.496001840210818,2.870807138813309,3.222894285456368,RO,,
Jun-21,2.691505548659683,3.720709187574313,3.185798075962168,3.46632966239393,RO,,
Jul-21,3.893085089382647,4.445410737793607,4.170119791683335,3.785488958990535,RO,,
Aug-21,4.214054496059155,4.737633151149629,4.475729354755059,3.984494726404031,RO,,
Sep-21,5.441448917394603,6.002378313198548,5.722929733544773,5.229349497873881,RO,,
Oct-21,7.554014498702847,7.626440494961912,7.631651603042874,6.487756392879729,RO,,
Nov-21,7.699189351106341,7.738019342848679,7.744879756261414,6.729900632339669,RO,,
Dec-21,8.508294793965957,7.928786580669034,8.268160864125187,6.683435141933169,RO,,
Jan-22,8.386969849868875,8.253217660980473,8.34819180299485,7.240181672455237,RO,,
Feb-22,8.579673159023743,8.687177696422205,8.620993143609374,7.910606598084424,RO,,
Mar-22,10.19700578757099,10.2996435657735,10.20860911986064,9.555771438664662,RO,,
Apr-22,14.74384116820433,13.3773725927126,14.10905259604491,11.69744942832014,RO,,
May-22,15.32046804757759,14.06696362924097,14.73191890264998,12.42784677278292,RO,,
Jun-22,15.62334343480637,14.56845147110404,15.12269516018817,13.02564997382656,RO,,
Jul-22,15.98463487202098,14.4907054117763,15.27991251421526,13.01780286582717,RO,,
Aug-22,17.15377471321912,14.9266216726726,16.09487033278964,13.32466406588644,RO,,
Sep-22,18.3297359589368,15.2834042502178,16.906657033008,13.43822543203508,RO,,
Oct-22,17.62078799109567,14.80596051951184,16.27399489095826,13.46627068307171,RO,,
Nov-22,18.78124749099285,16.06076429853528,17.47849821209758,14.59162082099026,RO,,
Dec-22,18.80878320246221,15.69119957271701,17.32488635973161,14.13775682047829,RO,,
Jan-23,17.59279428043431,14.77379570895042,16.23165103563911,13.44461052981234,RO,,
Feb-23,18.35649953838827,15.0143466440011,16.77927895009739,13.37113740959894,RO,,
Mar-23,17.73553899786031,14.26138711467161,16.12498144365527,12.15638855300283,RO,,
Apr-23,13.92831173036321,11.69962123592112,12.86270215123331,10.4015748031496,RO,,
May-23,13.36215909519229,11.12261289882532,12.31664143196343,9.599377674056765,RO,,
Jun-23,12.94866823608238,10.92736374774807,12.00793284125994,9.262832883056738,RO,,
Jul-23,11.44686454008636,10.24211072089524,10.8809924244344,8.928845858306445,RO,,
Aug-23,9.880759290374876,9.722546599141435,9.81550644299939,9.287025703794383,RO,,
