Country,date,coicop,value,diff
FR,Nov-21,Housing (rentals and repairs),0.0477366995195258,0.2105058745332018
FR,Nov-21,Other,-0.2195735614107628,0.2105058745332018
FR,Nov-21,Transport,-0.0101277823556537,0.2105058745332018
FR,Nov-21,"Water, electricity, gas and other fuels",0.3759552195346469,0.2105058745332018
FR,Dec-21,"Alcoholic beverages, tobacco and narcotics",-0.0029915772057513,0.2822825205068487
FR,Dec-21,Clothing and footwear,0.0098589386956184,0.2822825205068487
FR,Dec-21,Food and non-alcoholic beverages,0.053206802701832,0.2822825205068487
FR,Dec-21,Housing (rentals and repairs),0.0490123454910931,0.2822825205068487
FR,Dec-21,Other,-0.1751641247593017,0.2822825205068487
FR,Dec-21,Transport,-0.0134937519760103,0.2822825205068487
FR,Dec-21,"Water, electricity, gas and other fuels",0.3618538875593683,0.2822825205068487
FR,Jan-22,"Alcoholic beverages, tobacco and narcotics",-0.0022939040451767,0.3098337217263012
FR,Jan-22,Clothing and footwear,-0.0006280144227458,0.3098337217263012
FR,Jan-22,Food and non-alcoholic beverages,0.063488116621305,0.3098337217263012
FR,Jan-22,Housing (rentals and repairs),0.0470590453913947,0.3098337217263012
FR,Jan-22,Other,-0.1262527583102586,0.3098337217263012
FR,Jan-22,Transport,-0.0498546045448078,0.3098337217263012
FR,Jan-22,"Water, electricity, gas and other fuels",0.3783158410365912,0.3098337217263012
FR,Feb-22,"Alcoholic beverages, tobacco and narcotics",-0.0021786714339915,0.1755154344198178
FR,Feb-22,Clothing and footwear,0.0187372532041035,0.1755154344198178
FR,Feb-22,Food and non-alcoholic beverages,0.0865134740277028,0.1755154344198178
FR,Feb-22,Housing (rentals and repairs),0.0249758290338177,0.1755154344198178
FR,Feb-22,Other,-0.2817299708100249,0.1755154344198178
FR,Feb-22,Transport,-0.0711610586838668,0.1755154344198178
FR,Feb-22,"Water, electricity, gas and other fuels",0.4003585790820764,0.1755154344198178
FR,Mar-22,"Alcoholic beverages, tobacco and narcotics",-0.0038433412880008,0.1806460431760311
FR,Mar-22,Clothing and footwear,0.0107630475896183,0.1806460431760311
FR,Mar-22,Food and non-alcoholic beverages,0.1203127062060532,0.1806460431760311
FR,Mar-22,Housing (rentals and repairs),0.0262514883771052,0.1806460431760311
FR,Mar-22,Other,-0.3769336658693038,0.1806460431760311
FR,Mar-22,Transport,-0.0729141540134452,0.1806460431760311
FR,Mar-22,"Water, electricity, gas and other fuels",0.4770099621740032,0.1806460431760311
FR,Apr-22,"Alcoholic beverages, tobacco and narcotics",-0.005487474433228,-0.0389512631412234
FR,Apr-22,Clothing and footwear,0.0128946409004939,-0.0389512631412234
FR,Apr-22,Food and non-alcoholic beverages,0.1577322141216934,-0.0389512631412234
FR,Apr-22,Housing (rentals and repairs),0.0255911209506896,-0.0389512631412234
FR,Apr-22,Other,-0.645648160246037,-0.0389512631412234
FR,Apr-22,Transport,-0.1133271320375862,-0.0389512631412234
FR,Apr-22,"Water, electricity, gas and other fuels",0.5292935276027487,-0.0389512631412234
FR,May-22,"Alcoholic beverages, tobacco and narcotics",-0.008206188206587,-0.2087074133333555
FR,May-22,Clothing and footwear,0.0124168295175083,-0.2087074133333555
FR,May-22,Food and non-alcoholic beverages,0.1735072147701574,-0.2087074133333555
FR,May-22,Housing (rentals and repairs),0.038428123520026,-0.2087074133333555
FR,May-22,Other,-0.8314412182674117,-0.2087074133333555
FR,May-22,Transport,-0.1367759915224666,-0.2087074133333555
FR,May-22,"Water, electricity, gas and other fuels",0.5433638168554153,-0.2087074133333555
FR,Jun-22,"Alcoholic beverages, tobacco and narcotics",-0.0101761032475128,-0.1860670467865919
FR,Jun-22,Clothing and footwear,0.0019211463485177,-0.1860670467865919
FR,Jun-22,Food and non-alcoholic beverages,0.2365302736078411,-0.1860670467865919
FR,Jun-22,Housing (rentals and repairs),0.0403416110364866,-0.1860670467865919
FR,Jun-22,Other,-0.8815720249620425,-0.1860670467865919
FR,Jun-22,Transport,-0.1314589128271413,-0.1860670467865919
FR,Jun-22,"Water, electricity, gas and other fuels",0.5583469632572592,-0.1860670467865919
FR,Jul-22,"Alcoholic beverages, tobacco and narcotics",-0.0097016632000687,-0.4407649436020646
FR,Jul-22,Clothing and footwear,0.0019469575117409,-0.4407649436020646
FR,Jul-22,Food and non-alcoholic beverages,0.2730345226082982,-0.4407649436020646
FR,Jul-22,Housing (rentals and repairs),0.0415978061937511,-0.4407649436020646
FR,Jul-22,Other,-1.128674227340987,-0.4407649436020646
FR,Jul-22,Transport,-0.1402797755912043,-0.4407649436020646
FR,Jul-22,"Water, electricity, gas and other fuels",0.5213114362164052,-0.4407649436020646
FR,Aug-22,"Alcoholic beverages, tobacco and narcotics",-0.011937942187647,-0.6294457627453438
FR,Aug-22,Clothing and footwear,0.0084857275210721,-0.6294457627453438
FR,Aug-22,Food and non-alcoholic beverages,0.3158339433961324,-0.6294457627453438
FR,Aug-22,Housing (rentals and repairs),0.0409096967298713,-0.6294457627453438
FR,Aug-22,Other,-1.252054759953355,-0.6294457627453438
FR,Aug-22,Transport,-0.2060671480109193,-0.6294457627453438
FR,Aug-22,"Water, electricity, gas and other fuels",0.4753847197595022,-0.6294457627453438
FR,Sep-22,"Alcoholic beverages, tobacco and narcotics",-0.0098949286539366,-0.2301052430591088
FR,Sep-22,Clothing and footwear,0.0076288173395247,-0.2301052430591088
FR,Sep-22,Food and non-alcoholic beverages,0.3993404278510224,-0.2301052430591088
FR,Sep-22,Housing (rentals and repairs),0.0453753055344459,-0.2301052430591088
FR,Sep-22,Other,-0.9617159779831728,-0.2301052430591088
FR,Sep-22,Transport,-0.199601205365234,-0.2301052430591088
FR,Sep-22,"Water, electricity, gas and other fuels",0.4887623182182422,-0.2301052430591088
FR,Oct-22,"Alcoholic beverages, tobacco and narcotics",-0.0128752366399343,-0.2556288472841608
FR,Oct-22,Clothing and footwear,0.0083715959115675,-0.2556288472841608
FR,Oct-22,Food and non-alcoholic beverages,0.4836900836785706,-0.2556288472841608
FR,Oct-22,Housing (rentals and repairs),0.0517661936378905,-0.2556288472841608
FR,Oct-22,Other,-1.073677906391361,-0.2556288472841608
FR,Oct-22,Transport,-0.22798996984381,-0.2556288472841608
FR,Oct-22,"Water, electricity, gas and other fuels",0.5150863923629165,-0.2556288472841608
FR,Nov-22,"Alcoholic beverages, tobacco and narcotics",-0.0134284566351215,-0.27750085684296
FR,Nov-22,Clothing and footwear,0.0082730472218443,-0.27750085684296
FR,Nov-22,Food and non-alcoholic beverages,0.488927266577796,-0.27750085684296
FR,Nov-22,Housing (rentals and repairs),0.0717254577381449,-0.27750085684296
FR,Nov-22,Other,-1.066518103835422,-0.27750085684296
FR,Nov-22,Transport,-0.2432520252945194,-0.27750085684296
FR,Nov-22,"Water, electricity, gas and other fuels",0.4767719573843151,-0.27750085684296
FR,Dec-22,"Alcoholic beverages, tobacco and narcotics",-0.0149651543802367,-0.496813021963538
FR,Dec-22,Clothing and footwear,0.0079554424198578,-0.496813021963538
FR,Dec-22,Food and non-alcoholic beverages,0.4847433892220178,-0.496813021963538
FR,Dec-22,Housing (rentals and repairs),0.0748907399277915,-0.496813021963538
FR,Dec-22,Other,-1.176126526773515,-0.496813021963538
FR,Dec-22,Transport,-0.2614135407069565,-0.496813021963538
FR,Dec-22,"Water, electricity, gas and other fuels",0.3881026283275033,-0.496813021963538
FR,Jan-23,"Alcoholic beverages, tobacco and narcotics",-0.0201448351655002,-0.2710054772188704
FR,Jan-23,Clothing and footwear,0.0074599934355243,-0.2710054772188704
FR,Jan-23,Food and non-alcoholic beverages,0.5333128616848154,-0.2710054772188704
FR,Jan-23,Housing (rentals and repairs),0.0793635979267173,-0.2710054772188704
FR,Jan-23,Other,-1.003315740827497,-0.2710054772188704
FR,Jan-23,Transport,-0.2400118687958924,-0.2710054772188704
FR,Jan-23,"Water, electricity, gas and other fuels",0.3723305145229642,-0.2710054772188704
FR,Feb-23,"Alcoholic beverages, tobacco and narcotics",-0.02292977977043,-0.3703189119042314
FR,Feb-23,Clothing and footwear,0.0072896227600701,-0.3703189119042314
FR,Feb-23,Food and non-alcoholic beverages,0.5943960366801482,-0.3703189119042314
FR,Feb-23,Housing (rentals and repairs),0.1365243396499311,-0.3703189119042314
FR,Feb-23,Other,-1.262659113467609,-0.3703189119042314
FR,Feb-23,Transport,-0.2324329018275491,-0.3703189119042314
FR,Feb-23,"Water, electricity, gas and other fuels",0.4094928840712068,-0.3703189119042314
FR,Mar-23,"Alcoholic beverages, tobacco and narcotics",0.0828403669451676,-0.207168608384297
FR,Mar-23,Clothing and footwear,0.0088023459134254,-0.207168608384297
FR,Mar-23,Food and non-alcoholic beverages,0.63712386905511,-0.207168608384297
FR,Mar-23,Housing (rentals and repairs),0.1402972623212836,-0.207168608384297
FR,Mar-23,Other,-1.148365407478783,-0.207168608384297
FR,Mar-23,Transport,-0.2534343765895904,-0.207168608384297
FR,Mar-23,"Water, electricity, gas and other fuels",0.3255673314490907,-0.207168608384297
FR,Apr-23,"Alcoholic beverages, tobacco and narcotics",0.1041135428504178,-0.1670893079791833
FR,Apr-23,Clothing and footwear,0.0082398845468754,-0.1670893079791833
FR,Apr-23,Food and non-alcoholic beverages,0.5927960121313052,-0.1670893079791833
FR,Apr-23,Housing (rentals and repairs),0.1402013559896173,-0.1670893079791833
FR,Apr-23,Other,-1.078744501695315,-0.1670893079791833
FR,Apr-23,Transport,-0.2122628018565489,-0.1670893079791833
FR,Apr-23,"Water, electricity, gas and other fuels",0.2785672000544652,-0.1670893079791833
FR,May-23,"Alcoholic beverages, tobacco and narcotics",0.109690974587271,-0.1049329457677768
FR,May-23,Clothing and footwear,0.0080463594968573,-0.1049329457677768
FR,May-23,Food and non-alcoholic beverages,0.5640391982071731,-0.1049329457677768
FR,May-23,Housing (rentals and repairs),0.1432618367202487,-0.1049329457677768
FR,May-23,Other,-0.990649659061087,-0.1049329457677768
FR,May-23,Transport,-0.1786798108377515,-0.1049329457677768
FR,May-23,"Water, electricity, gas and other fuels",0.2393581551195108,-0.1049329457677768
FR,Jun-23,"Alcoholic beverages, tobacco and narcotics",0.1095985892858386,-0.1082057639797078
FR,Jun-23,Clothing and footwear,0.0145830051111815,-0.1082057639797078
FR,Jun-23,Food and non-alcoholic beverages,0.5389022628007616,-0.1082057639797078
FR,Jun-23,Housing (rentals and repairs),0.1444647977599648,-0.1082057639797078
FR,Jun-23,Other,-0.9463173635148112,-0.1082057639797078
FR,Jun-23,Transport,-0.1752673964439369,-0.1082057639797078
FR,Jun-23,"Water, electricity, gas and other fuels",0.2058303410212961,-0.1082057639797078
FR,Jul-23,"Alcoholic beverages, tobacco and narcotics",0.110826369096546,0.0887596860863917
FR,Jul-23,Clothing and footwear,0.0105560615465769,0.0887596860863917
FR,Jul-23,Food and non-alcoholic beverages,0.4978485330199487,0.0887596860863917
FR,Jul-23,Housing (rentals and repairs),0.1468958272851671,0.0887596860863917
FR,Jul-23,Other,-0.6816931165389284,0.0887596860863917
FR,Jul-23,Transport,-0.1279928403187992,0.0887596860863917
FR,Jul-23,"Water, electricity, gas and other fuels",0.1323188519958803,0.0887596860863917
FR,Aug-23,"Alcoholic beverages, tobacco and narcotics",0.1132709688646477,0.4337596232535406
FR,Aug-23,Clothing and footwear,0.0069350702293737,0.4337596232535406
FR,Aug-23,Food and non-alcoholic beverages,0.4389991455565162,0.4337596232535406
FR,Aug-23,Housing (rentals and repairs),0.1473737676864401,0.4337596232535406
FR,Aug-23,Other,-0.4496218132274477,0.4337596232535406
FR,Aug-23,Transport,-0.0928810194089818,0.4337596232535406
FR,Aug-23,"Water, electricity, gas and other fuels",0.2696835035529928,0.4337596232535406
FR,Sep-23,"Alcoholic beverages, tobacco and narcotics",0.1148720266363052,0.0553570615646155
FR,Sep-23,Clothing and footwear,0.0077164475560828,0.0553570615646155
FR,Sep-23,Food and non-alcoholic beverages,0.3770472311462701,0.0553570615646155
FR,Sep-23,Housing (rentals and repairs),0.1472447690568777,0.0553570615646155
FR,Sep-23,Other,-0.7794644409672659,0.0553570615646155
FR,Sep-23,Transport,-0.0647896371076078,0.0553570615646155
FR,Sep-23,"Water, electricity, gas and other fuels",0.2527306652439526,0.0553570615646155
FR,Oct-23,"Alcoholic beverages, tobacco and narcotics",0.1174555250636152,-0.0025262114931328
FR,Oct-23,Clothing and footwear,0.0062426458685403,-0.0025262114931328
FR,Oct-23,Food and non-alcoholic beverages,0.3035115685199831,-0.0025262114931328
FR,Oct-23,Housing (rentals and repairs),0.1483698199696529,-0.0025262114931328
FR,Oct-23,Other,-0.7161930956639995,-0.0025262114931328
FR,Oct-23,Transport,-0.0378851912877245,-0.0025262114931328
FR,Oct-23,"Water, electricity, gas and other fuels",0.1759725160367991,-0.0025262114931328
FR,Nov-23,"Alcoholic beverages, tobacco and narcotics",0.1190521888712816,0.3155814737965943
FR,Nov-23,Clothing and footwear,0.0057546194477739,0.3155814737965943
FR,Nov-23,Food and non-alcoholic beverages,0.2986704589594152,0.3155814737965943
FR,Nov-23,Housing (rentals and repairs),0.1437916944506587,0.3155814737965943
FR,Nov-23,Other,-0.4030355715776193,0.3155814737965943
FR,Nov-23,Transport,-0.0226088883946604,0.3155814737965943
FR,Nov-23,"Water, electricity, gas and other fuels",0.1739569720397445,0.3155814737965943
FR,Dec-23,"Alcoholic beverages, tobacco and narcotics",0.1204602852896135,0.1963029043747326
FR,Dec-23,Clothing and footwear,0.0036521960261475,0.1963029043747326
FR,Dec-23,Food and non-alcoholic beverages,0.281030374622551,0.1963029043747326
FR,Dec-23,Housing (rentals and repairs),0.1442850826292773,0.1963029043747326
FR,Dec-23,Other,-0.6035087835030752,0.1963029043747326
FR,Dec-23,Transport,0.0032716975873188,0.1963029043747326
FR,Dec-23,"Water, electricity, gas and other fuels",0.2471120517228991,0.1963029043747326
IT,Jan-19,"Alcoholic beverages, tobacco and narcotics",0.0195736877971141,0.1641658772603595
IT,Jan-19,Clothing and footwear,0.0018625458387808,0.1641658772603595
IT,Jan-19,Food and non-alcoholic beverages,0.0692340247466921,0.1641658772603595
IT,Jan-19,Housing (rentals and repairs),0.0313276323206837,0.1641658772603595
IT,Jan-19,Other,-0.2426765888888472,0.1641658772603595
IT,Jan-19,Transport,-0.1400507844817464,0.1641658772603595
IT,Jan-19,"Water, electricity, gas and other fuels",0.4248953599276818,0.1641658772603595
IT,Feb-19,"Alcoholic beverages, tobacco and narcotics",0.0312531935463221,0.3851650006722894
IT,Feb-19,Clothing and footwear,0.0031287104989789,0.3851650006722894
IT,Feb-19,Food and non-alcoholic beverages,0.2301451482736276,0.3851650006722894
IT,Feb-19,Housing (rentals and repairs),0.0313276323206837,0.3851650006722894
IT,Feb-19,Other,-0.246018685689131,0.3851650006722894
IT,Feb-19,Transport,-0.0895519158141008,0.3851650006722894
IT,Feb-19,"Water, electricity, gas and other fuels",0.4248809175359085,0.3851650006722894
IT,Mar-19,"Alcoholic beverages, tobacco and narcotics",0.0239602800327217,0.2569181899523904
IT,Mar-19,Clothing and footwear,-0.0068589357039248,0.2569181899523904
IT,Mar-19,Food and non-alcoholic beverages,0.1325203883212666,0.2569181899523904
IT,Mar-19,Housing (rentals and repairs),0.0312965533203651,0.2569181899523904
IT,Mar-19,Other,-0.2817418775428275,0.2569181899523904
IT,Mar-19,Transport,-0.0533710735062712,0.2569181899523904
IT,Mar-19,"Water, electricity, gas and other fuels",0.4111128550310614,0.2569181899523904
IT,Apr-19,"Alcoholic beverages, tobacco and narcotics",0.029398311177781,-0.0881892957455119
IT,Apr-19,Clothing and footwear,-0.0088401155185344,-0.0881892957455119
IT,Apr-19,Food and non-alcoholic beverages,0.0338011347001481,-0.0881892957455119
IT,Apr-19,Housing (rentals and repairs),0.0208643688802434,-0.0881892957455119
IT,Apr-19,Other,-0.4048397387970477,-0.0881892957455119
IT,Apr-19,Transport,-0.1760949010618218,-0.0881892957455119
IT,Apr-19,"Water, electricity, gas and other fuels",0.4175216448737201,-0.0881892957455119
IT,May-19,"Alcoholic beverages, tobacco and narcotics",0.0236973947104102,0.0589466377267622
IT,May-19,Clothing and footwear,-0.0087724637480259,0.0589466377267622
IT,May-19,Food and non-alcoholic beverages,0.0821702134139102,0.0589466377267622
IT,May-19,Housing (rentals and repairs),0.0208643688802434,0.0589466377267622
IT,May-19,Other,-0.3330126885619226,0.0589466377267622
IT,May-19,Transport,-0.133664342331364,0.0589466377267622
IT,May-19,"Water, electricity, gas and other fuels",0.4076641553635106,0.0589466377267622
IT,Jun-19,"Alcoholic beverages, tobacco and narcotics",0.0239865959833661,-0.0048037715825745
IT,Jun-19,Clothing and footwear,-0.0056428889029392,-0.0048037715825745
IT,Jun-19,Food and non-alcoholic beverages,0.0619185095284252,-0.0048037715825745
IT,Jun-19,Housing (rentals and repairs),0.0208643688802434,-0.0048037715825745
IT,Jun-19,Other,-0.3179665499013492,-0.0048037715825745
IT,Jun-19,Transport,-0.1881451310733823,-0.0048037715825745
IT,Jun-19,"Water, electricity, gas and other fuels",0.4001813239030616,-0.0048037715825745
IT,Jul-19,"Alcoholic beverages, tobacco and narcotics",0.0242273150959331,-0.2603788456525084
IT,Jul-19,Clothing and footwear,0.0263437365234681,-0.2603788456525084
IT,Jul-19,Food and non-alcoholic beverages,0.125215997293312,-0.2603788456525084
IT,Jul-19,Housing (rentals and repairs),0.0208436906157418,-0.2603788456525084
IT,Jul-19,Other,-0.3111992998466956,-0.2603788456525084
IT,Jul-19,Transport,-0.181258860981875,-0.2603788456525084
IT,Jul-19,"Water, electricity, gas and other fuels",0.0354485756476072,-0.2603788456525084
IT,Aug-19,"Alcoholic beverages, tobacco and narcotics",0.0272582219725603,-0.2252309632591228
IT,Aug-19,Clothing and footwear,-0.0091657651022837,-0.2252309632591228
IT,Aug-19,Food and non-alcoholic beverages,0.1456481498589166,-0.2252309632591228
IT,Aug-19,Housing (rentals and repairs),0.0312655359236151,-0.2252309632591228
IT,Aug-19,Other,-0.3058155686788995,-0.2252309632591228
IT,Aug-19,Transport,-0.1763089407129718,-0.2252309632591228
IT,Aug-19,"Water, electricity, gas and other fuels",0.06188740347994,-0.2252309632591228
IT,Sep-19,"Alcoholic beverages, tobacco and narcotics",0.0274164597496961,-0.3159788738513504
IT,Sep-19,Clothing and footwear,-0.0043514710695352,-0.3159788738513504
IT,Sep-19,Food and non-alcoholic beverages,0.1038598555072724,-0.3159788738513504
IT,Sep-19,Housing (rentals and repairs),0.0208230532983024,-0.3159788738513504
IT,Sep-19,Other,-0.3554411676250167,-0.3159788738513504
IT,Sep-19,Transport,-0.1435956687957445,-0.3159788738513504
IT,Sep-19,"Water, electricity, gas and other fuels",0.0353100650836749,-0.3159788738513504
IT,Oct-19,"Alcoholic beverages, tobacco and narcotics",0.0283090341691338,-0.5453649044301558
IT,Oct-19,Clothing and footwear,-0.0127441579625404,-0.5453649044301558
IT,Oct-19,Food and non-alcoholic beverages,0.1247152231608521,-0.5453649044301558
IT,Oct-19,Housing (rentals and repairs),0.0312345799474536,-0.5453649044301558
IT,Oct-19,Other,-0.3740619379695523,-0.5453649044301558
IT,Oct-19,Transport,-0.198475989258111,-0.5453649044301558
IT,Oct-19,"Water, electricity, gas and other fuels",-0.1443416565173917,-0.5453649044301558
IT,Nov-19,"Alcoholic beverages, tobacco and narcotics",0.0281646744988571,-0.5580307177309889
IT,Nov-19,Clothing and footwear,-0.0152333938037053,-0.5580307177309889
IT,Nov-19,Food and non-alcoholic beverages,0.11804221957348,-0.5580307177309889
IT,Nov-19,Housing (rentals and repairs),0.0208024568064148,-0.5580307177309889
IT,Nov-19,Other,-0.3995128302993722,-0.5580307177309889
IT,Nov-19,Transport,-0.1762268245452537,-0.5580307177309889
IT,Nov-19,"Water, electricity, gas and other fuels",-0.1340670199614097,-0.5580307177309889
IT,Dec-19,"Alcoholic beverages, tobacco and narcotics",0.0253440890148595,-0.4676702391235147
IT,Dec-19,Clothing and footwear,-0.0160165010319159,-0.4676702391235147
IT,Dec-19,Food and non-alcoholic beverages,0.1271201423194654,-0.4676702391235147
IT,Dec-19,Housing (rentals and repairs),0.0312036852096245,-0.4676702391235147
IT,Dec-19,Other,-0.3890976012129318,-0.4676702391235147
IT,Dec-19,Transport,-0.108321227101257,-0.4676702391235147
IT,Dec-19,"Water, electricity, gas and other fuels",-0.1379028263213595,-0.4676702391235147
IT,Jan-20,"Alcoholic beverages, tobacco and narcotics",0.0183747009327549,-0.4645132393029848
IT,Jan-20,Clothing and footwear,-0.0035808787045325,-0.4645132393029848
IT,Jan-20,Food and non-alcoholic beverages,0.1067490389633164,-0.4645132393029848
IT,Jan-20,Housing (rentals and repairs),0.0387697054832391,-0.4645132393029848
IT,Jan-20,Other,-0.1729098857338561,-0.4645132393029848
IT,Jan-20,Transport,-0.1270021849972254,-0.4645132393029848
IT,Jan-20,"Water, electricity, gas and other fuels",-0.3249137352466814,-0.4645132393029848
IT,Feb-20,"Alcoholic beverages, tobacco and narcotics",0.0111751212778407,-0.5137055331475898
IT,Feb-20,Clothing and footwear,-0.0105201464788296,-0.5137055331475898
IT,Feb-20,Food and non-alcoholic beverages,0.0870580911963912,-0.5137055331475898
IT,Feb-20,Housing (rentals and repairs),0.0387697054832391,-0.5137055331475898
IT,Feb-20,Other,-0.1659879436981844,-0.5137055331475898
IT,Feb-20,Transport,-0.1257484963330205,-0.5137055331475898
IT,Feb-20,"Water, electricity, gas and other fuels",-0.3484518645950261,-0.5137055331475898
IT,Mar-20,"Alcoholic beverages, tobacco and narcotics",0.0172735730012176,-0.5462095255667292
IT,Mar-20,Clothing and footwear,-0.0038809888405803,-0.5462095255667292
IT,Mar-20,Food and non-alcoholic beverages,0.2042218121185891,-0.5462095255667292
IT,Mar-20,Housing (rentals and repairs),0.0290485182033192,-0.5462095255667292
IT,Mar-20,Other,-0.273289656257534,-0.5462095255667292
IT,Mar-20,Transport,-0.1662766866886166,-0.5462095255667292
IT,Mar-20,"Water, electricity, gas and other fuels",-0.3533060971031246,-0.5462095255667292
IT,Apr-20,"Alcoholic beverages, tobacco and narcotics",0.0188377669785035,-0.5484548124811106
IT,Apr-20,Clothing and footwear,-0.0145108190345272,-0.5484548124811106
IT,Apr-20,Food and non-alcoholic beverages,0.3920074098695574,-0.5484548124811106
IT,Apr-20,Housing (rentals and repairs),0.0387697054832391,-0.5484548124811106
IT,Apr-20,Other,-0.2165026527927784,-0.5484548124811106
IT,Apr-20,Transport,-0.2238691540589541,-0.5484548124811106
IT,Apr-20,"Water, electricity, gas and other fuels",-0.5431870689261515,-0.5484548124811106
IT,May-20,"Alcoholic beverages, tobacco and narcotics",0.0204302776224607,-0.6839186229553392
IT,May-20,Clothing and footwear,-0.0113350286583263,-0.6839186229553392
IT,May-20,Food and non-alcoholic beverages,0.3402267251709192,-0.6839186229553392
IT,May-20,Housing (rentals and repairs),0.0387697054832391,-0.6839186229553392
IT,May-20,Other,-0.1626112367209288,-0.6839186229553392
IT,May-20,Transport,-0.3043302288362965,-0.6839186229553392
IT,May-20,"Water, electricity, gas and other fuels",-0.6050688370164065,-0.6839186229553392
IT,Jun-20,"Alcoholic beverages, tobacco and narcotics",0.0231337607088057,-0.7085939926326157
IT,Jun-20,Clothing and footwear,-0.012157283116593,-0.7085939926326157
IT,Jun-20,Food and non-alcoholic beverages,0.310060298897033,-0.7085939926326157
IT,Jun-20,Housing (rentals and repairs),0.0387697054832391,-0.7085939926326157
IT,Jun-20,Other,-0.1674228126508588,-0.7085939926326157
IT,Jun-20,Transport,-0.3001958604156944,-0.7085939926326157
IT,Jun-20,"Water, electricity, gas and other fuels",-0.6007818015385471,-0.7085939926326157
IT,Jul-20,"Alcoholic beverages, tobacco and narcotics",0.0273452361933672,-0.973521694446737
IT,Jul-20,Clothing and footwear,-0.2109048100204572,-0.973521694446737
IT,Jul-20,Food and non-alcoholic beverages,0.1850732860938893,-0.973521694446737
IT,Jul-20,Housing (rentals and repairs),0.0290485182033192,-0.973521694446737
IT,Jul-20,Other,-0.1613714018395024,-0.973521694446737
IT,Jul-20,Transport,-0.2818775586042697,-0.973521694446737
IT,Jul-20,"Water, electricity, gas and other fuels",-0.5608349644730842,-0.973521694446737
IT,Aug-20,"Alcoholic beverages, tobacco and narcotics",0.0256243556607594,-0.7534169502047983
IT,Aug-20,Clothing and footwear,-0.0449722381904799,-0.7534169502047983
IT,Aug-20,Food and non-alcoholic beverages,0.1349256178784635,-0.7534169502047983
IT,Aug-20,Housing (rentals and repairs),0.019346542755964,-0.7534169502047983
IT,Aug-20,Other,-0.0679865157750157,-0.7534169502047983
IT,Aug-20,Transport,-0.277133380761456,-0.7534169502047983
IT,Aug-20,"Water, electricity, gas and other fuels",-0.5432213317730332,-0.7534169502047983
IT,Sep-20,"Alcoholic beverages, tobacco and narcotics",0.0304004773461964,-0.6390728997332641
IT,Sep-20,Clothing and footwear,0.0117027917291005,-0.6390728997332641
IT,Sep-20,Food and non-alcoholic beverages,0.1538459725829341,-0.6390728997332641
IT,Sep-20,Housing (rentals and repairs),0.019346542755964,-0.6390728997332641
IT,Sep-20,Other,-0.0795743781559974,-0.6390728997332641
IT,Sep-20,Transport,-0.2566440779457496,-0.6390728997332641
IT,Sep-20,"Water, electricity, gas and other fuels",-0.5181502280457121,-0.6390728997332641
IT,Oct-20,"Alcoholic beverages, tobacco and narcotics",0.0295531558831773,-0.420888293528916
IT,Oct-20,Clothing and footwear,-0.0039015750079159,-0.420888293528916
IT,Oct-20,Food and non-alcoholic beverages,0.166060157708389,-0.420888293528916
IT,Oct-20,Housing (rentals and repairs),0.0096637222453287,-0.420888293528916
IT,Oct-20,Other,-0.0857976317756954,-0.420888293528916
IT,Oct-20,Transport,-0.2565056588462837,-0.420888293528916
IT,Oct-20,"Water, electricity, gas and other fuels",-0.2799604637359167,-0.420888293528916
IT,Nov-20,"Alcoholic beverages, tobacco and narcotics",0.031314074330674,-0.4404818746789865
IT,Nov-20,Clothing and footwear,-0.006244729468598,-0.4404818746789865
IT,Nov-20,Food and non-alcoholic beverages,0.1783766658581693,-0.4404818746789865
IT,Nov-20,Housing (rentals and repairs),0.0096637222453287,-0.4404818746789865
IT,Nov-20,Other,-0.1264439925342153,-0.4404818746789865
IT,Nov-20,Transport,-0.2598938968604684,-0.4404818746789865
IT,Nov-20,"Water, electricity, gas and other fuels",-0.2672537182498768,-0.4404818746789865
IT,Dec-20,"Alcoholic beverages, tobacco and narcotics",0.0348819704175942,-0.5882576479648562
IT,Dec-20,Clothing and footwear,-0.00155710965277,-0.5882576479648562
IT,Dec-20,Food and non-alcoholic beverages,0.1155946265156847,-0.5882576479648562
IT,Dec-20,Housing (rentals and repairs),0.0,-0.5882576479648562
IT,Dec-20,Other,-0.1778921854318788,-0.5882576479648562
IT,Dec-20,Transport,-0.294874285813567,-0.5882576479648562
IT,Dec-20,"Water, electricity, gas and other fuels",-0.2644106639999191,-0.5882576479648562
IT,Jan-21,"Alcoholic beverages, tobacco and narcotics",0.0158902396105198,-0.4826672281721345
IT,Jan-21,Clothing and footwear,-0.0833178778593839,-0.4826672281721345
IT,Jan-21,Food and non-alcoholic beverages,0.0843983343259353,-0.4826672281721345
IT,Jan-21,Housing (rentals and repairs),0.0,-0.4826672281721345
IT,Jan-21,Other,-0.2223297802072049,-0.4826672281721345
IT,Jan-21,Transport,-0.2374284095618553,-0.4826672281721345
IT,Jan-21,"Water, electricity, gas and other fuels",-0.0398797344801455,-0.4826672281721345
IT,Feb-21,"Alcoholic beverages, tobacco and narcotics",0.0170953936827114,-0.5068408652009215
IT,Feb-21,Clothing and footwear,-0.0947297793316511,-0.5068408652009215
IT,Feb-21,Food and non-alcoholic beverages,0.0363580118001834,-0.5068408652009215
IT,Feb-21,Housing (rentals and repairs),-0.0205496067565078,-0.5068408652009215
